"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","8","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 1",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","send magic link",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","sign out",""
"passed","Fri Oct 07 07:34:14 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","213","authentication","","","","","new users","When user sign up then he should not be logged in until he confirms his email"
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","1","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"skipped","Fri Oct 07 07:34:18 GMT 2022","Fri Oct 07 07:34:18 GMT 2022","1","rpc","","","","","call rpc",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","create user can login",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","sign up with phone",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","","","","","remove all subscriptions",""
"skipped","Fri Oct 07 07:34:14 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","1","authentication","","","","","on auth state changed",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","refresh session",""
"skipped","Fri Oct 07 07:34:14 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","0","authentication","","","","","update user",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","1","authentication API","","","","","send reset password",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 0",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","1","authentication API","get url for provider","","","","get url for provider 1",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Fri Oct 07 07:34:17 GMT 2022","Fri Oct 07 07:34:17 GMT 2022","1","storage","","","","","create public bucket",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","get user",""
"skipped","Fri Oct 07 07:34:17 GMT 2022","Fri Oct 07 07:34:17 GMT 2022","1","storage","","","","","create private bucket",""
"passed","Fri Oct 07 07:34:14 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","145","authentication","","","","","new users by phone","When user sign up with phone then he should be logged in"
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","","","","","unsubscribe from table",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","update user",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Fri Oct 07 07:34:14 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","0","authentication","","","","","refresh session",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","list users with anon key",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","generate link","","","","generate link 2",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","1","realtime","","","","","no event updates until subscribe",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 0",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","send invite link",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"skipped","Fri Oct 07 07:34:14 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","1","authentication","","","","","set session",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","sign in with phone",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","1","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","generate link","","","","generate link 0",""
"passed","Fri Oct 07 07:34:13 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","189","authentication","","","","","signup should create user","When user sign up then corresponding user in auth schema should be created"
"passed","Fri Oct 07 07:34:14 GMT 2022","Fri Oct 07 07:34:14 GMT 2022","167","authentication","","","","","get user","When user is signed in then he should be able to get his info and metadata"
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","","","","","subscribe from 2 clients",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","","","","","get subscriptions",""
"skipped","Fri Oct 07 07:34:15 GMT 2022","Fri Oct 07 07:34:15 GMT 2022","0","authentication API","","","","","create user with anon key",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","","","","","remove one subscription",""
"skipped","Fri Oct 07 07:34:16 GMT 2022","Fri Oct 07 07:34:16 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
