"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","5","realtime","","","","","realtime connect",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","","","","","no event updates until subscribe",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","1","realtime","","","","","remove all subscriptions",""
"passed","Thu Apr 28 09:11:58 GMT 2022","Thu Apr 28 09:11:59 GMT 2022","317","authentication","","","","","new users","When user sign up then he should not be logged in until he confirms his email"
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","1","authentication API","","","","","send invite link",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","","","","","remove one subscription",""
"skipped","Thu Apr 28 09:12:03 GMT 2022","Thu Apr 28 09:12:03 GMT 2022","0","storage","","","","","create private bucket",""
"skipped","Thu Apr 28 09:11:59 GMT 2022","Thu Apr 28 09:11:59 GMT 2022","1","authentication","","","","","update user",""
"passed","Thu Apr 28 09:11:59 GMT 2022","Thu Apr 28 09:11:59 GMT 2022","256","authentication","","","","","get user","When user is signed in then he should be able to get his info and metadata"
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","send reset password",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","refresh session",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","generate link","","","","generate link 0",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","list users",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","create user can login",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","1","authentication API","","","","","get user",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 1",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","","","","","subscribe from 2 clients",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","send magic link",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 0",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","1","realtime","subscribe on table","","","","subscribe on table 3",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 1",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","generate link","","","","generate link 2",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 2",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","create user with anon key",""
"passed","Thu Apr 28 09:11:59 GMT 2022","Thu Apr 28 09:11:59 GMT 2022","148","authentication","","","","","new users by phone","When user sign up with phone then he should be logged in"
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 1",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 0",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 0",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","delete user",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","1","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 2",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 0",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","sign up with phone",""
"passed","Thu Apr 28 09:11:59 GMT 2022","Thu Apr 28 09:11:59 GMT 2022","265","authentication","","","","","existing users","When user is already signed up then he should be able to log in"
"skipped","Thu Apr 28 09:12:04 GMT 2022","Thu Apr 28 09:12:04 GMT 2022","3","functions","","","","","set auth",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 3",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","sign in with phone",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","update user",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","1","realtime","subscribe on table with RLS","","","","subscribe on table with RLS 3",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 2",""
"skipped","Thu Apr 28 09:12:03 GMT 2022","Thu Apr 28 09:12:03 GMT 2022","10","storage","","","","","create public bucket",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 0",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","get url for provider","","","","get url for provider 1",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","set auth cookie",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table","","","","subscribe on table 1",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","multiple subscriptions","","","","multiple subscriptions 2",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","0","authentication API","","","","","sign in with email",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on table with RLS policies","","","","subscribe on table with RLS policies 2",""
"skipped","Thu Apr 28 09:12:01 GMT 2022","Thu Apr 28 09:12:01 GMT 2022","2","authentication API","generate link","","","","generate link 1",""
"skipped","Thu Apr 28 09:12:02 GMT 2022","Thu Apr 28 09:12:02 GMT 2022","0","realtime","subscribe on RLS table with service key","","","","subscribe on RLS table with service key 3",""
